timestamp,price,version,is_pro,capacity,color
2022-07-16 02:00:00,1229.0,iphone13,True,256,green
2022-07-17 02:00:00,1229.0,iphone13,True,256,green
2022-07-18 02:00:00,1229.0,iphone13,True,256,green
2022-07-19 02:00:00,1229.0,iphone13,True,256,green
2022-07-20 02:00:00,1222.0,iphone13,True,256,green
2022-07-21 02:00:00,1206.0,iphone13,True,256,green
2022-07-22 02:00:00,1194.0,iphone13,True,256,green
2022-07-23 02:00:00,1206.0,iphone13,True,256,green
2022-07-24 02:00:00,1214.0,iphone13,True,256,green
2022-07-25 02:00:00,1216.0,iphone13,True,256,green
2022-07-26 02:00:00,1229.0,iphone13,True,256,green
2022-07-27 02:00:00,1229.0,iphone13,True,256,green
2022-07-28 02:00:00,1229.0,iphone13,True,256,green
2022-07-29 02:00:00,1229.0,iphone13,True,256,green
2022-07-30 02:00:00,1229.0,iphone13,True,256,green
2022-07-31 02:00:00,1229.0,iphone13,True,256,green
2022-08-01 02:00:00,1229.0,iphone13,True,256,green
2022-08-02 02:00:00,1229.0,iphone13,True,256,green
2022-08-03 02:00:00,1229.0,iphone13,True,256,green
2022-08-04 02:00:00,1229.0,iphone13,True,256,green
2022-08-05 02:00:00,1229.0,iphone13,True,256,green
2022-08-06 02:00:00,1229.0,iphone13,True,256,green
2022-08-07 02:00:00,1229.0,iphone13,True,256,green
2022-08-08 02:00:00,1229.0,iphone13,True,256,green
2022-08-09 02:00:00,1229.0,iphone13,True,256,green
2022-08-10 02:00:00,1229.0,iphone13,True,256,green
2022-08-11 02:00:00,1229.0,iphone13,True,256,green
2022-08-12 02:00:00,1214.0,iphone13,True,256,green
2022-08-13 02:00:00,1214.0,iphone13,True,256,green
2022-08-14 02:00:00,1214.0,iphone13,True,256,green
2022-08-15 02:00:00,1216.12,iphone13,True,256,green
2022-08-16 02:00:00,1216.12,iphone13,True,256,green
2022-08-17 02:00:00,1229.0,iphone13,True,256,green
2022-08-18 02:00:00,1214.0,iphone13,True,256,green
2022-08-19 02:00:00,1226.0,iphone13,True,256,green
2022-08-20 02:00:00,1225.0,iphone13,True,256,green
2022-08-21 02:00:00,1225.0,iphone13,True,256,green
2022-08-22 02:00:00,1225.0,iphone13,True,256,green
2022-08-23 02:00:00,1229.0,iphone13,True,256,green
2022-08-24 02:00:00,1229.0,iphone13,True,256,green
2022-08-25 02:00:00,1228.0,iphone13,True,256,green
2022-08-26 02:00:00,1228.0,iphone13,True,256,green
2022-08-27 02:00:00,1228.0,iphone13,True,256,green
2022-08-28 02:00:00,1228.0,iphone13,True,256,green
2022-08-29 02:00:00,1228.0,iphone13,True,256,green
2022-08-30 02:00:00,1228.0,iphone13,True,256,green
2022-08-31 02:00:00,1214.0,iphone13,True,256,green
2022-09-01 02:00:00,1209.0,iphone13,True,256,green
2022-09-02 02:00:00,1209.0,iphone13,True,256,green
2022-09-03 02:00:00,1209.0,iphone13,True,256,green
2022-09-04 02:00:00,1209.0,iphone13,True,256,green
2022-09-05 02:00:00,1209.0,iphone13,True,256,green
2022-09-06 02:00:00,1209.0,iphone13,True,256,green
2022-09-07 02:00:00,1209.0,iphone13,True,256,green
2022-09-08 02:00:00,1429.0,iphone14,True,256,purple
2022-09-08 02:00:00,1209.0,iphone13,True,256,green
2022-09-08 02:00:00,3286.5,iphone14,False,256,violet
2022-09-08 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-08 02:00:00,999.0,iphone14,False,128,blue
2022-09-08 02:00:00,1429.0,iphone14,True,256,black
2022-09-08 02:00:00,3713.1,iphone14,True,256,silver
2022-09-08 02:00:00,1074.0,iphone14,False,128,violet
2022-09-08 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-08 02:00:00,3286.5,iphone14,False,256,blue
2022-09-08 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-08 02:00:00,999.0,iphone14,False,128,polarstar
2022-09-09 02:00:00,999.0,iphone14,False,128,polarstar
2022-09-09 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-09 02:00:00,993.11,iphone14,False,128,blue
2022-09-09 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-09 02:00:00,1429.0,iphone14,True,256,purple
2022-09-09 02:00:00,999.0,iphone14,False,128,violet
2022-09-09 02:00:00,1429.0,iphone14,True,256,silver
2022-09-09 02:00:00,1129.0,iphone14,False,256,blue
2022-09-09 02:00:00,1209.0,iphone13,True,256,green
2022-09-09 02:00:00,1129.0,iphone14,False,256,violet
2022-09-09 02:00:00,1429.0,iphone14,True,256,black
2022-09-09 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-10 02:00:00,1429.0,iphone14,True,256,silver
2022-09-10 02:00:00,999.0,iphone14,False,128,violet
2022-09-10 02:00:00,999.0,iphone14,False,128,polarstar
2022-09-10 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-10 02:00:00,1129.0,iphone14,False,256,blue
2022-09-10 02:00:00,993.11,iphone14,False,128,blue
2022-09-10 02:00:00,1429.0,iphone14,True,256,black
2022-09-10 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-10 02:00:00,1208.0,iphone13,True,256,green
2022-09-10 02:00:00,1429.0,iphone14,True,256,purple
2022-09-10 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-10 02:00:00,1129.0,iphone14,False,256,violet
2022-09-11 02:00:00,1129.0,iphone14,False,256,violet
2022-09-11 02:00:00,999.0,iphone14,False,128,polarstar
2022-09-11 02:00:00,1129.0,iphone14,False,256,blue
2022-09-11 02:00:00,1203.0,iphone13,True,256,green
2022-09-11 02:00:00,1429.0,iphone14,True,256,purple
2022-09-11 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-11 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-11 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-11 02:00:00,1429.0,iphone14,True,256,black
2022-09-11 02:00:00,993.11,iphone14,False,128,blue
2022-09-11 02:00:00,999.0,iphone14,False,128,violet
2022-09-11 02:00:00,1429.0,iphone14,True,256,silver
2022-09-12 02:00:00,1129.0,iphone14,False,256,violet
2022-09-12 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-12 02:00:00,1429.0,iphone14,True,256,purple
2022-09-12 02:00:00,993.11,iphone14,False,128,blue
2022-09-12 02:00:00,1129.0,iphone14,False,256,blue
2022-09-12 02:00:00,999.0,iphone14,False,128,polarstar
2022-09-12 02:00:00,1429.0,iphone14,True,256,silver
2022-09-12 02:00:00,1199.0,iphone13,True,256,green
2022-09-12 02:00:00,999.0,iphone14,False,128,violet
2022-09-12 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-12 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-12 02:00:00,1429.0,iphone14,True,256,black
2022-09-13 02:00:00,1129.0,iphone14,False,256,blue
2022-09-13 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-13 02:00:00,1429.0,iphone14,True,256,black
2022-09-13 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-13 02:00:00,993.11,iphone14,False,128,blue
2022-09-13 02:00:00,1199.0,iphone13,True,256,green
2022-09-13 02:00:00,1429.0,iphone14,True,256,silver
2022-09-13 02:00:00,1429.0,iphone14,True,256,purple
2022-09-13 02:00:00,999.0,iphone14,False,128,polarstar
2022-09-13 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-13 02:00:00,1129.0,iphone14,False,256,violet
2022-09-13 02:00:00,999.0,iphone14,False,128,violet
2022-09-14 02:00:00,1199.0,iphone13,True,256,green
2022-09-14 02:00:00,1428.9,iphone14,True,256,black
2022-09-14 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-14 02:00:00,1428.9,iphone14,True,256,purple
2022-09-14 02:00:00,993.11,iphone14,False,128,blue
2022-09-14 02:00:00,1128.9,iphone14,False,256,polarstar
2022-09-14 02:00:00,1128.9,iphone14,False,256,midnightblack
2022-09-14 02:00:00,1129.0,iphone14,False,256,blue
2022-09-14 02:00:00,998.9,iphone14,False,128,polarstar
2022-09-14 02:00:00,1129.0,iphone14,False,256,violet
2022-09-14 02:00:00,998.9,iphone14,False,128,violet
2022-09-14 02:00:00,1429.0,iphone14,True,256,silver
2022-09-15 02:00:00,999.0,iphone14,False,128,midnightblack
2022-09-15 02:00:00,1129.0,iphone14,False,256,blue
2022-09-15 02:00:00,998.9,iphone14,False,128,violet
2022-09-15 02:00:00,989.0,iphone14,False,128,blue
2022-09-15 02:00:00,1429.0,iphone14,True,256,silver
2022-09-15 02:00:00,1129.0,iphone14,False,256,violet
2022-09-15 02:00:00,998.9,iphone14,False,128,polarstar
2022-09-15 02:00:00,1128.9,iphone14,False,256,midnightblack
2022-09-15 02:00:00,1428.9,iphone14,True,256,purple
2022-09-15 02:00:00,1428.9,iphone14,True,256,black
2022-09-15 02:00:00,1128.9,iphone14,False,256,polarstar
2022-09-15 02:00:00,1199.0,iphone13,True,256,green
2022-09-16 02:00:00,1199.0,iphone13,True,256,green
2022-09-16 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-16 02:00:00,1429.0,iphone14,True,256,silver
2022-09-16 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-16 02:00:00,1124.0,iphone14,False,256,violet
2022-09-16 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-16 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-16 02:00:00,1124.0,iphone14,False,256,blue
2022-09-16 02:00:00,989.0,iphone14,False,128,blue
2022-09-16 02:00:00,1429.0,iphone14,True,256,black
2022-09-16 02:00:00,994.0,iphone14,False,128,violet
2022-09-16 02:00:00,1429.0,iphone14,True,256,purple
2022-09-17 02:00:00,1429.0,iphone14,True,256,purple
2022-09-17 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-17 02:00:00,1129.0,iphone14,False,256,blue
2022-09-17 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-17 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-17 02:00:00,989.0,iphone14,False,128,blue
2022-09-17 02:00:00,1429.0,iphone14,True,256,silver
2022-09-17 02:00:00,1199.0,iphone13,True,256,green
2022-09-17 02:00:00,1429.0,iphone14,True,256,black
2022-09-17 02:00:00,1129.0,iphone14,False,256,violet
2022-09-17 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-17 02:00:00,994.0,iphone14,False,128,violet
2022-09-18 02:00:00,1429.0,iphone14,True,256,silver
2022-09-18 02:00:00,1129.0,iphone14,False,256,polarstar
2022-09-18 02:00:00,1429.0,iphone14,True,256,purple
2022-09-18 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-18 02:00:00,1129.0,iphone14,False,256,blue
2022-09-18 02:00:00,1129.0,iphone14,False,256,violet
2022-09-18 02:00:00,1129.0,iphone14,False,256,midnightblack
2022-09-18 02:00:00,989.0,iphone14,False,128,blue
2022-09-18 02:00:00,1199.0,iphone13,True,256,green
2022-09-18 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-18 02:00:00,1429.0,iphone14,True,256,black
2022-09-18 02:00:00,994.0,iphone14,False,128,violet
2022-09-19 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-19 02:00:00,1429.0,iphone14,True,256,black
2022-09-19 02:00:00,994.0,iphone14,False,128,violet
2022-09-19 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-19 02:00:00,1199.0,iphone13,True,256,green
2022-09-19 02:00:00,1429.0,iphone14,True,256,silver
2022-09-19 02:00:00,989.0,iphone14,False,128,blue
2022-09-19 02:00:00,1429.0,iphone14,True,256,purple
2022-09-19 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-19 02:00:00,1124.0,iphone14,False,256,blue
2022-09-19 02:00:00,1124.0,iphone14,False,256,violet
2022-09-19 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-20 02:00:00,1429.0,iphone14,True,256,purple
2022-09-20 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-20 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-20 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-20 02:00:00,994.0,iphone14,False,128,violet
2022-09-20 02:00:00,1199.0,iphone13,True,256,green
2022-09-20 02:00:00,1429.0,iphone14,True,256,silver
2022-09-20 02:00:00,1429.0,iphone14,True,256,black
2022-09-20 02:00:00,1124.0,iphone14,False,256,blue
2022-09-20 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-20 02:00:00,989.0,iphone14,False,128,blue
2022-09-20 02:00:00,1124.0,iphone14,False,256,violet
2022-09-21 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-21 02:00:00,1429.0,iphone14,True,256,silver
2022-09-21 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-21 02:00:00,994.0,iphone14,False,128,violet
2022-09-21 02:00:00,1429.0,iphone14,True,256,black
2022-09-21 02:00:00,989.0,iphone14,False,128,blue
2022-09-21 02:00:00,1429.0,iphone14,True,256,purple
2022-09-21 02:00:00,1124.0,iphone14,False,256,blue
2022-09-21 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-21 02:00:00,1124.0,iphone14,False,256,violet
2022-09-21 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-21 02:00:00,1199.0,iphone13,True,256,green
2022-09-22 02:00:00,1199.0,iphone13,True,256,green
2022-09-22 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-22 02:00:00,989.0,iphone14,False,128,blue
2022-09-22 02:00:00,1429.0,iphone14,True,256,purple
2022-09-22 02:00:00,1124.0,iphone14,False,256,blue
2022-09-22 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-22 02:00:00,1429.0,iphone14,True,256,silver
2022-09-22 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-22 02:00:00,1429.0,iphone14,True,256,black
2022-09-22 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-22 02:00:00,1124.0,iphone14,False,256,violet
2022-09-22 02:00:00,994.0,iphone14,False,128,violet
2022-09-23 02:00:00,1429.0,iphone14,True,256,silver
2022-09-23 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-23 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-23 02:00:00,1429.0,iphone14,True,256,black
2022-09-23 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-23 02:00:00,1124.0,iphone14,False,256,violet
2022-09-23 02:00:00,1199.0,iphone13,True,256,green
2022-09-23 02:00:00,1124.0,iphone14,False,256,blue
2022-09-23 02:00:00,989.0,iphone14,False,128,blue
2022-09-23 02:00:00,1429.0,iphone14,True,256,purple
2022-09-23 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-23 02:00:00,994.0,iphone14,False,128,violet
2022-09-24 02:00:00,1429.0,iphone14,True,256,purple
2022-09-24 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-24 02:00:00,1124.0,iphone14,False,256,violet
2022-09-24 02:00:00,994.0,iphone14,False,128,violet
2022-09-24 02:00:00,1199.0,iphone13,True,256,green
2022-09-24 02:00:00,1429.0,iphone14,True,256,silver
2022-09-24 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-24 02:00:00,1124.0,iphone14,False,256,blue
2022-09-24 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-24 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-24 02:00:00,989.0,iphone14,False,128,blue
2022-09-24 02:00:00,1429.0,iphone14,True,256,black
2022-09-25 02:00:00,1429.0,iphone14,True,256,purple
2022-09-25 02:00:00,1124.0,iphone14,False,256,blue
2022-09-25 02:00:00,1124.0,iphone14,False,256,midnightblack
2022-09-25 02:00:00,1429.0,iphone14,True,256,black
2022-09-25 02:00:00,1124.0,iphone14,False,256,violet
2022-09-25 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-25 02:00:00,989.0,iphone14,False,128,blue
2022-09-25 02:00:00,1429.0,iphone14,True,256,silver
2022-09-25 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-25 02:00:00,1199.0,iphone13,True,256,green
2022-09-25 02:00:00,994.0,iphone14,False,128,violet
2022-09-25 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-26 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-26 02:00:00,1124.0,iphone14,False,256,blue
2022-09-26 02:00:00,1429.0,iphone14,True,256,black
2022-09-26 02:00:00,1199.0,iphone13,True,256,green
2022-09-26 02:00:00,1429.0,iphone14,True,256,purple
2022-09-26 02:00:00,1119.0,iphone14,False,256,midnightblack
2022-09-26 02:00:00,989.0,iphone14,False,128,blue
2022-09-26 02:00:00,994.0,iphone14,False,128,midnightblack
2022-09-26 02:00:00,994.0,iphone14,False,128,polarstar
2022-09-26 02:00:00,1429.0,iphone14,True,256,silver
2022-09-26 02:00:00,994.0,iphone14,False,128,violet
2022-09-26 02:00:00,1124.0,iphone14,False,256,violet
2022-09-27 02:00:00,1124.0,iphone14,False,256,blue
2022-09-27 02:00:00,989.0,iphone14,False,128,polarstar
2022-09-27 02:00:00,1429.0,iphone14,True,256,black
2022-09-27 02:00:00,1429.0,iphone14,True,256,silver
2022-09-27 02:00:00,1124.0,iphone14,False,256,violet
2022-09-27 02:00:00,1124.0,iphone14,False,256,polarstar
2022-09-27 02:00:00,1199.0,iphone13,True,256,green
2022-09-27 02:00:00,994.0,iphone14,False,128,violet
2022-09-27 02:00:00,989.0,iphone14,False,128,midnightblack
2022-09-27 02:00:00,989.0,iphone14,False,128,blue
2022-09-27 02:00:00,1429.0,iphone14,True,256,purple
2022-09-27 02:00:00,1119.0,iphone14,False,256,midnightblack
2022-09-28 02:00:00,1114.0,iphone14,False,256,midnightblack
2022-09-28 02:00:00,1114.0,iphone14,False,256,blue
2022-09-28 02:00:00,1429.0,iphone14,True,256,black
2022-09-28 02:00:00,1199.0,iphone13,True,256,green
2022-09-28 02:00:00,989.0,iphone14,False,128,midnightblack
2022-09-28 02:00:00,1429.0,iphone14,True,256,silver
2022-09-28 02:00:00,1429.0,iphone14,True,256,purple
2022-09-28 02:00:00,989.0,iphone14,False,128,violet
2022-09-28 02:00:00,989.0,iphone14,False,128,blue
2022-09-28 02:00:00,1114.0,iphone14,False,256,polarstar
2022-09-28 02:00:00,1114.0,iphone14,False,256,violet
2022-09-28 02:00:00,989.0,iphone14,False,128,polarstar
2022-09-29 02:00:00,984.0,iphone14,False,128,blue
2022-09-29 02:00:00,984.0,iphone14,False,128,violet
2022-09-29 02:00:00,1429.0,iphone14,True,256,black
2022-09-29 02:00:00,1109.0,iphone14,False,256,midnightblack
2022-09-29 02:00:00,1429.0,iphone14,True,256,silver
2022-09-29 02:00:00,1429.0,iphone14,True,256,purple
2022-09-29 02:00:00,1109.0,iphone14,False,256,blue
2022-09-29 02:00:00,984.0,iphone14,False,128,midnightblack
2022-09-29 02:00:00,1109.0,iphone14,False,256,polarstar
2022-09-29 02:00:00,984.0,iphone14,False,128,polarstar
2022-09-29 02:00:00,1109.0,iphone14,False,256,violet
2022-09-29 02:00:00,1199.0,iphone13,True,256,green
2022-09-30 02:00:00,979.0,iphone14,False,128,midnightblack
2022-09-30 02:00:00,1109.0,iphone14,False,256,polarstar
2022-09-30 02:00:00,979.0,iphone14,False,128,polarstar
2022-09-30 02:00:00,1429.0,iphone14,True,256,silver
2022-09-30 02:00:00,1109.0,iphone14,False,256,blue
2022-09-30 02:00:00,1109.0,iphone14,False,256,violet
2022-09-30 02:00:00,1199.0,iphone13,True,256,green
2022-09-30 02:00:00,1429.0,iphone14,True,256,black
2022-09-30 02:00:00,1109.0,iphone14,False,256,midnightblack
2022-09-30 02:00:00,936.87,iphone14,False,128,blue
2022-09-30 02:00:00,979.0,iphone14,False,128,violet
2022-09-30 02:00:00,1429.0,iphone14,True,256,purple
2022-10-01 02:00:00,1429.0,iphone14,True,256,black
2022-10-01 02:00:00,1109.0,iphone14,False,256,blue
2022-10-01 02:00:00,979.0,iphone14,False,128,midnightblack
2022-10-01 02:00:00,1109.0,iphone14,False,256,polarstar
2022-10-01 02:00:00,979.0,iphone14,False,128,violet
2022-10-01 02:00:00,979.0,iphone14,False,128,polarstar
2022-10-01 02:00:00,1199.0,iphone13,True,256,green
2022-10-01 02:00:00,1429.0,iphone14,True,256,purple
2022-10-01 02:00:00,1109.0,iphone14,False,256,midnightblack
